Training starts..
/home/menglei/anaconda3/lib/python3.6/site-packages/torch/nn/functional.py:1890: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
Train Epoch: 1 [34050/75750 (45%)] | Loss: 36.3537 | CE_V: 22.3282 | CE_T: 2.8654 | RE_V: 4.9501 | RE_T: 0.7398 | AE: 5.4702 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.88 | Top5_Accuracy_T:0.96 | Time:17.8148 | Total_Time:1221.2089
Train Epoch: 1 [34550/75750 (46%)] | Loss: 38.3462 | CE_V: 24.1342 | CE_T: 2.8998 | RE_V: 5.4202 | RE_T: 0.6555 | AE: 5.2365 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:0.84 | Top5_Accuracy_T:0.9 | Time:17.7494 | Total_Time:1239.128
Train Epoch: 1 [35050/75750 (46%)] | Loss: 42.1037 | CE_V: 27.9983 | CE_T: 2.8110 | RE_V: 5.1662 | RE_T: 0.6782 | AE: 5.4500 | Top1_Accuracy_V:0.6 | Top5_Accuracy_V:0.78 | Top1_Accuracy_T:0.84 | Top5_Accuracy_T:0.94 | Time:17.8993 | Total_Time:1256.9733
Train Epoch: 1 [35550/75750 (47%)] | Loss: 46.8449 | CE_V: 32.8637 | CE_T: 2.9134 | RE_V: 5.2727 | RE_T: 0.6801 | AE: 5.1150 | Top1_Accuracy_V:0.48 | Top5_Accuracy_V:0.74 | Top1_Accuracy_T:0.88 | Top5_Accuracy_T:0.96 | Time:17.7704 | Total_Time:1274.8423
Train Epoch: 1 [36050/75750 (48%)] | Loss: 38.1169 | CE_V: 24.3658 | CE_T: 2.6313 | RE_V: 5.1854 | RE_T: 0.6488 | AE: 5.2855 | Top1_Accuracy_V:0.62 | Top5_Accuracy_V:0.9 | Top1_Accuracy_T:0.92 | Top5_Accuracy_T:0.96 | Time:17.867 | Total_Time:1292.7241
Train Epoch: 1 [36550/75750 (48%)] | Loss: 34.2321 | CE_V: 20.4442 | CE_T: 2.7475 | RE_V: 5.3363 | RE_T: 0.6004 | AE: 5.1036 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.92 | Top1_Accuracy_T:0.72 | Top5_Accuracy_T:0.92 | Time:17.885 | Total_Time:1310.5718
Train Epoch: 1 [37050/75750 (49%)] | Loss: 36.7382 | CE_V: 24.2206 | CE_T: 2.5723 | RE_V: 4.5879 | RE_T: 0.6271 | AE: 4.7303 | Top1_Accuracy_V:0.68 | Top5_Accuracy_V:0.82 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:1.0 | Time:17.8035 | Total_Time:1328.4588
Train Epoch: 1 [37550/75750 (50%)] | Loss: 40.1287 | CE_V: 25.9667 | CE_T: 2.8484 | RE_V: 4.9135 | RE_T: 0.6474 | AE: 5.7527 | Top1_Accuracy_V:0.54 | Top5_Accuracy_V:0.82 | Top1_Accuracy_T:0.76 | Top5_Accuracy_T:0.96 | Time:17.8443 | Total_Time:1346.3287
Train Epoch: 1 [38050/75750 (50%)] | Loss: 38.7478 | CE_V: 25.3259 | CE_T: 2.6865 | RE_V: 4.7881 | RE_T: 0.5943 | AE: 5.3530 | Top1_Accuracy_V:0.62 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:0.8 | Top5_Accuracy_T:0.92 | Time:17.9355 | Total_Time:1364.1795
Train Epoch: 1 [38550/75750 (51%)] | Loss: 41.3280 | CE_V: 26.9443 | CE_T: 2.7398 | RE_V: 5.3437 | RE_T: 0.5855 | AE: 5.7146 | Top1_Accuracy_V:0.62 | Top5_Accuracy_V:0.82 | Top1_Accuracy_T:0.82 | Top5_Accuracy_T:0.98 | Time:17.8892 | Total_Time:1382.0483
Train Epoch: 1 [39050/75750 (52%)] | Loss: 37.0744 | CE_V: 23.7090 | CE_T: 2.3446 | RE_V: 5.3184 | RE_T: 0.5264 | AE: 5.1760 | Top1_Accuracy_V:0.62 | Top5_Accuracy_V:0.8 | Top1_Accuracy_T:0.9 | Top5_Accuracy_T:0.98 | Time:17.8741 | Total_Time:1399.8865
Train Epoch: 1 [39550/75750 (52%)] | Loss: 39.8146 | CE_V: 27.1968 | CE_T: 2.5680 | RE_V: 4.8631 | RE_T: 0.5773 | AE: 4.6094 | Top1_Accuracy_V:0.56 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:1.0 | Time:17.7851 | Total_Time:1417.7134
Train Epoch: 1 [40050/75750 (53%)] | Loss: 34.5185 | CE_V: 21.4964 | CE_T: 2.4720 | RE_V: 5.0414 | RE_T: 0.5696 | AE: 4.9392 | Top1_Accuracy_V:0.72 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.92 | Top5_Accuracy_T:1.0 | Time:17.8881 | Total_Time:1435.5487
Train Epoch: 1 [40550/75750 (54%)] | Loss: 29.6376 | CE_V: 16.7178 | CE_T: 2.3446 | RE_V: 4.9194 | RE_T: 0.5379 | AE: 5.1179 | Top1_Accuracy_V:0.72 | Top5_Accuracy_V:0.98 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:1.0 | Time:17.8764 | Total_Time:1453.4336
Train Epoch: 1 [41050/75750 (54%)] | Loss: 34.7926 | CE_V: 21.0305 | CE_T: 2.4888 | RE_V: 5.7396 | RE_T: 0.5367 | AE: 4.9970 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.92 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:0.94 | Time:17.7664 | Total_Time:1471.2439
Train Epoch: 1 [41550/75750 (55%)] | Loss: 35.2376 | CE_V: 22.3884 | CE_T: 2.3525 | RE_V: 5.0579 | RE_T: 0.4826 | AE: 4.9562 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.92 | Top5_Accuracy_T:0.96 | Time:17.7256 | Total_Time:1489.0386
Train Epoch: 1 [42050/75750 (56%)] | Loss: 37.0988 | CE_V: 22.6530 | CE_T: 2.5383 | RE_V: 5.6714 | RE_T: 0.5657 | AE: 5.6703 | Top1_Accuracy_V:0.62 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:1.0 | Time:17.8018 | Total_Time:1506.8499
Train Epoch: 1 [42550/75750 (56%)] | Loss: 38.8671 | CE_V: 26.4759 | CE_T: 2.1034 | RE_V: 4.9215 | RE_T: 0.4712 | AE: 4.8951 | Top1_Accuracy_V:0.58 | Top5_Accuracy_V:0.82 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:0.98 | Time:17.6548 | Total_Time:1524.6605
Train Epoch: 1 [43050/75750 (57%)] | Loss: 35.5135 | CE_V: 22.4196 | CE_T: 2.0492 | RE_V: 5.3551 | RE_T: 0.4332 | AE: 5.2564 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:0.96 | Time:17.7797 | Total_Time:1542.5047
Train Epoch: 1 [43550/75750 (57%)] | Loss: 44.0300 | CE_V: 31.2778 | CE_T: 2.1864 | RE_V: 5.0635 | RE_T: 0.4987 | AE: 5.0037 | Top1_Accuracy_V:0.46 | Top5_Accuracy_V:0.8 | Top1_Accuracy_T:0.92 | Top5_Accuracy_T:1.0 | Time:17.8106 | Total_Time:1560.3697
Train Epoch: 1 [44050/75750 (58%)] | Loss: 44.7623 | CE_V: 31.9210 | CE_T: 2.1421 | RE_V: 5.1196 | RE_T: 0.4715 | AE: 5.1081 | Top1_Accuracy_V:0.5 | Top5_Accuracy_V:0.72 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.8799 | Total_Time:1578.302
Train Epoch: 1 [44550/75750 (59%)] | Loss: 36.0986 | CE_V: 23.6018 | CE_T: 2.2299 | RE_V: 5.1951 | RE_T: 0.4799 | AE: 4.5919 | Top1_Accuracy_V:0.6 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:1.0 | Time:17.7736 | Total_Time:1596.187
Train Epoch: 1 [45050/75750 (59%)] | Loss: 35.4702 | CE_V: 23.1397 | CE_T: 2.2774 | RE_V: 4.4109 | RE_T: 0.4598 | AE: 5.1824 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.9 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:1.0 | Time:17.7739 | Total_Time:1614.0545
Train Epoch: 1 [45550/75750 (60%)] | Loss: 38.4399 | CE_V: 25.3260 | CE_T: 2.2698 | RE_V: 5.2022 | RE_T: 0.4581 | AE: 5.1838 | Top1_Accuracy_V:0.6 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:1.0 | Time:17.6906 | Total_Time:1631.9127
Train Epoch: 1 [46050/75750 (61%)] | Loss: 40.4104 | CE_V: 27.4720 | CE_T: 1.9971 | RE_V: 5.3098 | RE_T: 0.4089 | AE: 5.2226 | Top1_Accuracy_V:0.52 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:1.0 | Time:18.1852 | Total_Time:1649.8302
Train Epoch: 1 [46550/75750 (61%)] | Loss: 38.4291 | CE_V: 25.8521 | CE_T: 2.2619 | RE_V: 4.9128 | RE_T: 0.4617 | AE: 4.9406 | Top1_Accuracy_V:0.56 | Top5_Accuracy_V:0.82 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:0.96 | Time:17.9524 | Total_Time:1667.7153
Train Epoch: 1 [47050/75750 (62%)] | Loss: 33.9359 | CE_V: 21.3652 | CE_T: 2.0821 | RE_V: 5.4674 | RE_T: 0.4402 | AE: 4.5810 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.92 | Top5_Accuracy_T:0.96 | Time:17.752 | Total_Time:1685.5761
Train Epoch: 1 [47550/75750 (63%)] | Loss: 33.6537 | CE_V: 21.4361 | CE_T: 2.0057 | RE_V: 5.0218 | RE_T: 0.3991 | AE: 4.7910 | Top1_Accuracy_V:0.6 | Top5_Accuracy_V:0.94 | Top1_Accuracy_T:0.9 | Top5_Accuracy_T:0.96 | Time:17.7814 | Total_Time:1703.4965
Train Epoch: 1 [48050/75750 (63%)] | Loss: 32.1079 | CE_V: 18.9782 | CE_T: 1.9953 | RE_V: 5.6503 | RE_T: 0.4115 | AE: 5.0725 | Top1_Accuracy_V:0.78 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.803 | Total_Time:1721.371
Train Epoch: 1 [48550/75750 (64%)] | Loss: 30.4477 | CE_V: 18.8716 | CE_T: 1.9091 | RE_V: 4.6398 | RE_T: 0.3725 | AE: 4.6548 | Top1_Accuracy_V:0.74 | Top5_Accuracy_V:0.94 | Top1_Accuracy_T:0.92 | Top5_Accuracy_T:0.98 | Time:17.8727 | Total_Time:1739.2812
Train Epoch: 1 [49050/75750 (65%)] | Loss: 40.9156 | CE_V: 28.3820 | CE_T: 1.9036 | RE_V: 5.3599 | RE_T: 0.4002 | AE: 4.8699 | Top1_Accuracy_V:0.54 | Top5_Accuracy_V:0.76 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.8326 | Total_Time:1757.3312
Train Epoch: 1 [49550/75750 (65%)] | Loss: 31.9189 | CE_V: 20.0998 | CE_T: 1.8001 | RE_V: 5.0666 | RE_T: 0.3550 | AE: 4.5974 | Top1_Accuracy_V:0.68 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:18.4673 | Total_Time:1775.2596
Train Epoch: 1 [50050/75750 (66%)] | Loss: 34.1718 | CE_V: 21.7968 | CE_T: 1.9237 | RE_V: 5.2315 | RE_T: 0.3956 | AE: 4.8242 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.92 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:0.98 | Time:17.9327 | Total_Time:1793.142
Train Epoch: 1 [50550/75750 (67%)] | Loss: 29.7143 | CE_V: 17.7495 | CE_T: 1.9481 | RE_V: 4.8743 | RE_T: 0.3963 | AE: 4.7460 | Top1_Accuracy_V:0.62 | Top5_Accuracy_V:0.96 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.9055 | Total_Time:1811.0136
Train Epoch: 1 [51050/75750 (67%)] | Loss: 34.0348 | CE_V: 21.7763 | CE_T: 1.8692 | RE_V: 5.2628 | RE_T: 0.3554 | AE: 4.7712 | Top1_Accuracy_V:0.6 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:0.98 | Time:17.6403 | Total_Time:1828.8894
Train Epoch: 1 [51550/75750 (68%)] | Loss: 35.6417 | CE_V: 23.5303 | CE_T: 1.9627 | RE_V: 4.9286 | RE_T: 0.3264 | AE: 4.8938 | Top1_Accuracy_V:0.6 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:0.98 | Time:17.787 | Total_Time:1846.7322
Train Epoch: 1 [52050/75750 (69%)] | Loss: 32.6394 | CE_V: 19.8453 | CE_T: 2.0793 | RE_V: 5.3712 | RE_T: 0.3818 | AE: 4.9618 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:1.0 | Time:17.8468 | Total_Time:1864.5676
Train Epoch: 1 [52550/75750 (69%)] | Loss: 32.9282 | CE_V: 21.1395 | CE_T: 1.8455 | RE_V: 5.0263 | RE_T: 0.3369 | AE: 4.5800 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.94 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:0.98 | Time:17.668 | Total_Time:1882.3804
Train Epoch: 1 [53050/75750 (70%)] | Loss: 34.4350 | CE_V: 23.1761 | CE_T: 1.7524 | RE_V: 4.6143 | RE_T: 0.3438 | AE: 4.5484 | Top1_Accuracy_V:0.6 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:0.98 | Time:17.8128 | Total_Time:1900.2987
Train Epoch: 1 [53550/75750 (71%)] | Loss: 33.8455 | CE_V: 21.9835 | CE_T: 1.7406 | RE_V: 4.9802 | RE_T: 0.3222 | AE: 4.8189 | Top1_Accuracy_V:0.62 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:1.0 | Time:17.8204 | Total_Time:1918.162
Train Epoch: 1 [54050/75750 (71%)] | Loss: 35.2085 | CE_V: 23.5214 | CE_T: 1.7190 | RE_V: 4.8801 | RE_T: 0.3494 | AE: 4.7386 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.757 | Total_Time:1936.0189
Train Epoch: 1 [54550/75750 (72%)] | Loss: 33.6222 | CE_V: 21.1634 | CE_T: 1.7589 | RE_V: 5.3446 | RE_T: 0.3227 | AE: 5.0324 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:0.98 | Time:17.8503 | Total_Time:1953.8651
Train Epoch: 1 [55050/75750 (73%)] | Loss: 31.8737 | CE_V: 19.8015 | CE_T: 1.7329 | RE_V: 4.8976 | RE_T: 0.3302 | AE: 5.1115 | Top1_Accuracy_V:0.68 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:0.96 | Time:17.8915 | Total_Time:1971.7018
Train Epoch: 1 [55550/75750 (73%)] | Loss: 33.6413 | CE_V: 22.4095 | CE_T: 1.3235 | RE_V: 4.8011 | RE_T: 0.2619 | AE: 4.8452 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:0.96 | Time:17.9155 | Total_Time:1989.6022
Train Epoch: 1 [56050/75750 (74%)] | Loss: 31.4097 | CE_V: 20.0601 | CE_T: 1.6292 | RE_V: 4.6537 | RE_T: 0.2771 | AE: 4.7895 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.94 | Top5_Accuracy_T:0.98 | Time:17.8722 | Total_Time:2007.4474
Train Epoch: 1 [56550/75750 (75%)] | Loss: 33.5247 | CE_V: 21.8283 | CE_T: 1.7264 | RE_V: 4.9816 | RE_T: 0.3369 | AE: 4.6515 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.92 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:0.98 | Time:17.8078 | Total_Time:2025.3122
Train Epoch: 1 [57050/75750 (75%)] | Loss: 32.3470 | CE_V: 20.6386 | CE_T: 1.5603 | RE_V: 4.9371 | RE_T: 0.2854 | AE: 4.9256 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:1.0 | Time:17.893 | Total_Time:2043.216
Train Epoch: 1 [57550/75750 (76%)] | Loss: 34.1008 | CE_V: 22.0311 | CE_T: 1.4850 | RE_V: 5.3397 | RE_T: 0.2876 | AE: 4.9574 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.8 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.774 | Total_Time:2061.0531
Train Epoch: 1 [58050/75750 (77%)] | Loss: 31.2764 | CE_V: 20.1836 | CE_T: 1.5318 | RE_V: 4.6638 | RE_T: 0.2853 | AE: 4.6119 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.6516 | Total_Time:2078.929
Train Epoch: 1 [58550/75750 (77%)] | Loss: 33.6284 | CE_V: 21.9687 | CE_T: 1.4440 | RE_V: 5.1621 | RE_T: 0.2832 | AE: 4.7703 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.6949 | Total_Time:2096.7713
Train Epoch: 1 [59050/75750 (78%)] | Loss: 30.1391 | CE_V: 19.5942 | CE_T: 1.4829 | RE_V: 4.2355 | RE_T: 0.2727 | AE: 4.5537 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.9 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.7701 | Total_Time:2114.6916
Train Epoch: 1 [59550/75750 (79%)] | Loss: 30.0892 | CE_V: 18.5196 | CE_T: 1.5576 | RE_V: 5.0568 | RE_T: 0.2768 | AE: 4.6785 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.92 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:0.98 | Time:17.9561 | Total_Time:2132.5419
Train Epoch: 1 [60050/75750 (79%)] | Loss: 30.5936 | CE_V: 18.9797 | CE_T: 1.6512 | RE_V: 5.4721 | RE_T: 0.3005 | AE: 4.1901 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.9 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.9605 | Total_Time:2150.3865
Train Epoch: 1 [60550/75750 (80%)] | Loss: 38.9993 | CE_V: 27.1797 | CE_T: 1.5503 | RE_V: 5.2486 | RE_T: 0.2587 | AE: 4.7621 | Top1_Accuracy_V:0.6 | Top5_Accuracy_V:0.8 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:0.98 | Time:17.737 | Total_Time:2168.2363
Train Epoch: 1 [61050/75750 (81%)] | Loss: 39.8234 | CE_V: 28.3732 | CE_T: 1.4516 | RE_V: 5.0399 | RE_T: 0.2586 | AE: 4.7001 | Top1_Accuracy_V:0.56 | Top5_Accuracy_V:0.8 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.8291 | Total_Time:2186.0863
Train Epoch: 1 [61550/75750 (81%)] | Loss: 37.8682 | CE_V: 25.3589 | CE_T: 1.4055 | RE_V: 5.6545 | RE_T: 0.2684 | AE: 5.1809 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.82 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.7924 | Total_Time:2203.9546
Train Epoch: 1 [62050/75750 (82%)] | Loss: 30.0787 | CE_V: 18.6221 | CE_T: 1.3501 | RE_V: 5.3321 | RE_T: 0.2823 | AE: 4.4921 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.9 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.8045 | Total_Time:2221.7977
Train Epoch: 1 [62550/75750 (83%)] | Loss: 33.4543 | CE_V: 22.3160 | CE_T: 1.2547 | RE_V: 5.0080 | RE_T: 0.2269 | AE: 4.6488 | Top1_Accuracy_V:0.64 | Top5_Accuracy_V:0.92 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.8553 | Total_Time:2239.7026
Train Epoch: 1 [63050/75750 (83%)] | Loss: 31.7068 | CE_V: 19.8589 | CE_T: 1.4300 | RE_V: 5.4171 | RE_T: 0.2558 | AE: 4.7451 | Top1_Accuracy_V:0.76 | Top5_Accuracy_V:0.9 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.8964 | Total_Time:2257.5501
Train Epoch: 1 [63550/75750 (84%)] | Loss: 30.2917 | CE_V: 19.2710 | CE_T: 1.3580 | RE_V: 5.2081 | RE_T: 0.2471 | AE: 4.2075 | Top1_Accuracy_V:0.66 | Top5_Accuracy_V:0.94 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.8011 | Total_Time:2275.4212
Train Epoch: 1 [64050/75750 (85%)] | Loss: 36.5162 | CE_V: 24.4480 | CE_T: 1.4387 | RE_V: 5.4952 | RE_T: 0.2637 | AE: 4.8706 | Top1_Accuracy_V:0.56 | Top5_Accuracy_V:0.8 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.7364 | Total_Time:2293.2796
Train Epoch: 1 [64550/75750 (85%)] | Loss: 29.8455 | CE_V: 18.1353 | CE_T: 1.4246 | RE_V: 5.3860 | RE_T: 0.2354 | AE: 4.6641 | Top1_Accuracy_V:0.76 | Top5_Accuracy_V:0.94 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:1.0 | Time:17.7938 | Total_Time:2311.1287
Train Epoch: 1 [65050/75750 (86%)] | Loss: 30.5960 | CE_V: 19.3852 | CE_T: 1.3009 | RE_V: 5.3387 | RE_T: 0.2326 | AE: 4.3385 | Top1_Accuracy_V:0.68 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.875 | Total_Time:2329.0241
Train Epoch: 1 [65550/75750 (87%)] | Loss: 28.6607 | CE_V: 17.7839 | CE_T: 1.2235 | RE_V: 5.0206 | RE_T: 0.2155 | AE: 4.4171 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.92 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.9721 | Total_Time:2346.8979
Train Epoch: 1 [66050/75750 (87%)] | Loss: 33.6819 | CE_V: 22.1510 | CE_T: 1.5731 | RE_V: 5.3315 | RE_T: 0.2516 | AE: 4.3748 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.86 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:1.0 | Time:18.2894 | Total_Time:2364.8185
Train Epoch: 1 [66550/75750 (88%)] | Loss: 39.6687 | CE_V: 28.1665 | CE_T: 1.1695 | RE_V: 5.0516 | RE_T: 0.2139 | AE: 5.0673 | Top1_Accuracy_V:0.56 | Top5_Accuracy_V:0.78 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.8336 | Total_Time:2382.6853
Train Epoch: 1 [67050/75750 (89%)] | Loss: 26.1771 | CE_V: 15.8169 | CE_T: 1.1849 | RE_V: 4.7385 | RE_T: 0.2071 | AE: 4.2296 | Top1_Accuracy_V:0.76 | Top5_Accuracy_V:0.98 | Top1_Accuracy_T:0.96 | Top5_Accuracy_T:1.0 | Time:17.8352 | Total_Time:2400.541
Train Epoch: 1 [67550/75750 (89%)] | Loss: 34.1640 | CE_V: 22.5640 | CE_T: 1.2908 | RE_V: 5.1906 | RE_T: 0.2140 | AE: 4.9046 | Top1_Accuracy_V:0.62 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.9338 | Total_Time:2418.4682
Train Epoch: 1 [68050/75750 (90%)] | Loss: 30.1707 | CE_V: 19.7179 | CE_T: 1.1298 | RE_V: 4.5486 | RE_T: 0.2007 | AE: 4.5737 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.7954 | Total_Time:2436.3244
Train Epoch: 1 [68550/75750 (90%)] | Loss: 31.1487 | CE_V: 20.0665 | CE_T: 1.3347 | RE_V: 5.0333 | RE_T: 0.2275 | AE: 4.4867 | Top1_Accuracy_V:0.74 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.7894 | Total_Time:2454.2582
Train Epoch: 1 [69050/75750 (91%)] | Loss: 38.2324 | CE_V: 27.0805 | CE_T: 1.2196 | RE_V: 5.0411 | RE_T: 0.2058 | AE: 4.6853 | Top1_Accuracy_V:0.56 | Top5_Accuracy_V:0.82 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.9766 | Total_Time:2472.1453
Train Epoch: 1 [69550/75750 (92%)] | Loss: 27.7264 | CE_V: 17.1062 | CE_T: 1.2900 | RE_V: 5.0132 | RE_T: 0.2117 | AE: 4.1053 | Top1_Accuracy_V:0.7 | Top5_Accuracy_V:0.92 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.8829 | Total_Time:2490.0168
Train Epoch: 1 [70050/75750 (92%)] | Loss: 32.9151 | CE_V: 21.4870 | CE_T: 1.1446 | RE_V: 5.1574 | RE_T: 0.1837 | AE: 4.9425 | Top1_Accuracy_V:0.72 | Top5_Accuracy_V:0.9 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.878 | Total_Time:2507.8858
Train Epoch: 1 [70550/75750 (93%)] | Loss: 34.0485 | CE_V: 22.9820 | CE_T: 1.0657 | RE_V: 5.1799 | RE_T: 0.1732 | AE: 4.6477 | Top1_Accuracy_V:0.58 | Top5_Accuracy_V:0.84 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.9157 | Total_Time:2525.7308
Train Epoch: 1 [71050/75750 (94%)] | Loss: 23.8067 | CE_V: 13.4670 | CE_T: 1.1294 | RE_V: 4.7596 | RE_T: 0.1936 | AE: 4.2571 | Top1_Accuracy_V:0.78 | Top5_Accuracy_V:0.88 | Top1_Accuracy_T:0.98 | Top5_Accuracy_T:1.0 | Time:17.8026 | Total_Time:2543.6132
Train Epoch: 1 [71550/75750 (94%)] | Loss: 27.5810 | CE_V: 16.9621 | CE_T: 1.3151 | RE_V: 4.7689 | RE_T: 0.2042 | AE: 4.3307 | Top1_Accuracy_V:0.72 | Top5_Accuracy_V:0.9 | Top1_Accuracy_T:1.0 | Top5_Accuracy_T:1.0 | Time:17.9283 | Total_Time:2561.4827
